FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
67.75,6.431008564,6.614808617,24.089855701,0.509935268,17.89569262,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
68,6.419189562,6.616961508,24.137899276,0.510528923,17.88486694,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
68.25,6.40742562,6.619080358,24.186092657,0.511131625,17.87371329,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
68.5,6.395716243,6.6211637,24.234430689,0.511744344,17.86222897,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
68.75,6.384060881,6.623210044,24.282908139,0.512368053,17.85041127,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
69,6.372458927,6.625217875,24.331519695,0.513003721,17.83825747,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
69.25,6.360909717,6.62718566,24.380259966,0.513652321,17.82576485,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
69.5,6.349412533,6.629111839,24.429123483,0.514314823,17.81293068,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
69.75,6.337966598,6.630994835,24.478104698,0.514992199,17.79975224,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
70,6.326571081,6.632833043,24.527197984,0.51568542,17.78622677,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
70.25,6.315225093,6.634624839,24.576397635,0.516395458,17.77235156,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
70.5,6.303927689,6.636368577,24.625697868,0.517123283,17.75812384,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
70.75,6.292677869,6.638062585,24.675092818,0.517869867,17.74354087,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
71,6.281474575,6.639705173,24.724576545,0.518636181,17.7285999,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
71.25,6.270316693,6.641294626,24.774143028,0.519423197,17.71329817,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
71.5,6.259203055,6.642829206,24.823786168,0.520231885,17.6976329,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
71.75,6.248132433,6.644307155,24.873499787,0.521063217,17.68160134,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
72,6.237103546,6.645726692,24.923277628,0.521918165,17.66520071,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
