FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
16,5.3535565088,-3.9964073472,2.591389639552,-1.98923407039998,20.0182413195264,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
16.25,5.40412479382324,-3.98521409899902,2.61552218219482,-1.96960372714842,20.0240087284214,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
16.5,5.45363860222187,-3.97423327205937,2.63917680173419,-1.95016538828748,20.0299082273266,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
16.75,5.50210909217012,-3.96346169727715,2.66236463896151,-1.93091808255779,20.0359380744832,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
17,5.54954736555,-3.95289622795,2.685096755947,-1.91186083869998,20.0420965234654,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
17.25,5.59596446795137,-3.94253373977715,2.70738413603964,-1.89299268545467,20.0483818231801,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
17.5,5.64137138867187,-3.93237113085937,2.72923768386719,-1.87431265156248,20.0547922178672,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
17.75,5.68577906071699,-3.92240532169902,2.7506682253362,-1.85581976576404,20.0613259470994,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
18,5.7291983608,-3.9126332552,2.771686507632,-1.83751305679997,20.0679812457824,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
18.25,5.77164010934199,-3.90305189666777,2.7923031992187,-1.81939155341091,20.0747563441547,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
18.5,5.81311507047188,-3.89365823380937,2.81252888983919,-1.80145428433747,20.0816494677876,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
18.75,5.85363395202637,-3.8844492767334,2.83237409051514,-1.78370027832028,20.0886588375854,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
19,5.89320740555,-3.87542205795,2.851849233547,-1.76612856409997,20.0957826697854,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
19.25,5.93184602629512,-3.8665736323709,2.87096467251401,-1.74873817041715,20.1030191759575,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
19.5,5.96956035322188,-3.85790107730937,2.88973068227419,-1.73152812601246,20.1103665630046,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
19.75,6.00636086899824,-3.84940149248027,2.90815745896433,-1.71449745962653,20.1178230331625,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
20,6.042258,-3.841072,2.92625512,-1.69764519999996,20.125386784,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
20.25,6.07726211631074,-3.83290974438652,2.94403370407558,-1.6809703758734,20.1330560084185,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
20.5,6.11138353172188,-3.82491189255937,2.96150317116419,-1.66447201598746,20.1408288946526,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
20.75,6.14463250373262,-3.81707563383965,2.97867340251776,-1.64814914908277,20.1487036262695,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
