FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
36.5,-0.664498,3.34229,-0.517387,-3.69012,29.0777,-3.91950136581362,-4.22598216923822,110.381746274625,0.91907104775,0.07610761183175,-0.3618887475
37,-0.664499,3.34230,-0.517388,-3.69013,29.0778,-3.91353804554854,-4.1085307574968,111.051062009,0.920346651,0.079498532386,-0.363784155
37.5,-0.664500,3.34231,-0.517389,-3.69014,29.0779,-3.90737317642213,-3.98928260742188,111.714938671875,0.92157359375,0.08294906328125,-0.3656795625
38,-0.664501,3.34232,-0.517390,-3.69015,29.0780,-3.90101431477972,-3.86836035560319,112.373215944,0.922751876,0.086459494664,-0.36757497
38.5,-0.664502,3.34233,-0.517391,-3.69016,29.0781,-3.89446914396317,-3.74588768645553,113.025741942125,0.92388149775,0.09003011668075,-0.3694703775
39,-0.664503,3.34234,-0.517392,-3.69017,29.0782,-3.88774551417828,-3.6219891904776,113.672373219,0.924962459,0.093661219478,-0.371365785
39.5,-0.664504,3.34235,-0.517393,-3.69018,29.0783,-3.88085147892635,-3.49679022251117,114.312974763375,0.92599475975,0.09735309320225,-0.3732611925
40,-0.664505,3.34236,-0.517394,-3.69019,29.0784,-3.87379532800001,-3.37041676,114.94742,0.9269784,0.101106028,-0.3751566
40.5,-0.664506,3.34237,-0.517395,-3.69020,29.0785,-3.86658561704312,-3.24299526124882,115.575590789625,0.92791337975,0.10492031401775,-0.3770520075
41,-0.664507,3.34238,-0.517396,-3.69021,29.0786,-3.85923119367492,-3.1146525236824,116.197377429,0.928799699,0.108796241402,-0.378947415
41.5,-0.664508,3.34239,-0.517397,-3.69022,29.0787,-3.85174122017828,-2.98551554210447,116.812678650875,0.92963735775,0.11273410029925,-0.3808428225
42,-0.664509,3.34240,-0.517398,-3.69023,29.0788,-3.8441251927522,-2.8557113669568,117.421401624,0.930426356,0.116734180856,-0.38273823
42.5,-0.664510,3.34241,-0.517399,-3.69024,29.0789,-3.83639295732838,-2.72536696257812,118.023461953125,0.93116669375,0.12079677321875,-0.3846336375
43,-0.664511,3.34242,-0.517400,-3.69025,29.0790,-3.82855472195206,-2.5946090654632,118.618783679,0.931858371,0.124922167534,-0.386529045
43.5,-0.664512,3.34243,-0.517401,-3.69026,29.0791,-3.82062106572701,-2.46356404252177,119.207299278375,0.93250138775,0.12911065394825,-0.3884244525
44,-0.664513,3.34244,-0.517402,-3.69027,29.0792,-3.81260294432461,-2.3323577493376,119.788949664,0.933095744,0.133362522608,-0.39031986
44.5,-0.664514,3.34245,-0.517403,-3.69028,29.0793,-3.80451169205723,-2.20111538842742,120.363684184625,0.93364143975,0.13767806365975,-0.3922152675
45,-0.664515,3.34246,-0.517404,-3.69029,29.0794,-3.79635902051563,-2.06996136749999,120.931460625,0.934138475,0.14205756725,-0.394110675
45.5,-0.664516,3.34247,-0.517405,-3.69030,29.0795,-3.78815701377073,-1.93901915771507,121.492245205875,0.93458684975,0.14650132352525,-0.3960060825
46,-0.664517,3.34248,-0.517406,-3.69031,29.0796,-3.77991812013934,-1.80841115194239,122.046012584,0.934986564,0.151009622632,-0.39790149
46.5,-0.664518,3.34249,-0.517407,-3.69032,29.0797,-3.77165514051418,-1.67825852302073,122.592745852125,0.93533761775,0.15558275471675,-0.3997968975
47,-0.664519,3.34250,-0.517408,-3.69033,29.0798,-3.76338121325811,-1.5486810820168,123.132436539,0.935640011,0.160221009926,-0.401692305
47.5,-0.664520,3.34251,-0.517409,-3.69034,29.0799,-3.75510979566236,-1.41979713648437,123.665084609375,0.93589374375,0.16492467840625,-0.4035877125
48,-0.664521,3.34252,-0.517410,-3.69035,29.0800,-3.74685464196916,-1.2917233487232,124.190698464,0.936098816,0.169694050304,-0.40548312
