FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
29.25,6.82551445576387,3.43742624578222,3.44976900202089,-1.19065520622951,13.1531206628796,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
29.5,6.83425274297188,3.44032101135937,3.46207950748919,-1.17986270026232,13.1636634954768,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
29.75,6.84245036615449,3.44316615578222,3.47439407395995,-1.16921072193887,13.1742114012465,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30,6.8501155,3.44596334725,3.48671967,-1.1586982999998,13.184762325733,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30.25,6.85725626290449,3.44871423156035,3.49906318545495,-1.14832446318573,13.1953142098134,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30.5,6.86388071697188,3.45142043210937,3.51143143144919,-1.13808824023729,13.2058649896978,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30.75,6.86999686801387,3.4540835498916,3.52383114038589,-1.12798865989509,13.2164125969291,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31,6.87561266555,3.4567051635,3.536268965947,-1.11802475089977,13.226954958383,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31.25,6.88073600280762,3.45928682912597,3.54875148309326,-1.10819554199196,13.2374899962682,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31.5,6.88537471672188,3.46183008055937,3.56128518806419,-1.09850006191226,13.2480156281264,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31.75,6.88953658793574,3.46433642918847,3.57387649837808,-1.08893733940132,13.2585297668319,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32,6.8932293408,3.466807364,3.586531752832,-1.07950640319974,13.269030320592,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32.25,6.89646064337324,3.4692443515791,3.59925721150183,-1.07020628204817,13.2795151929469,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32.5,6.89923810742187,3.47164883610937,3.61205905574219,-1.06103600468723,13.2899822827698,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
