FE Rotation (°);IE Rotation (°);VV Rotation (°);AP Translation (mm);ML Translation (mm);SI Translation (mm);Fx (N);Fy (N);Fz (N);Mx (Nm);My (Nm);Mz (Nm)
22.5;6,353796701;4.89188496289063;3,091299915;-0.45507963522494;29.3237248578672;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
22.75;6,380428641;4.8985269730041;3,106422539;-0.44012574683275;29.3323484009161;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
23;6,406277922;4.90503167805;3,121331316;-0.42533861008743;29.3410572314334;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
23.25;6,431354238;4.9114016646916;3,13603534;-0.41071725372962;29.3498494863152;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
23.5;6,455667228;4.91763949719063;3,150543627;-0.39626070649993;29.3587232977906;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
23.75;6,479226474;4.92374771740723;3,164865113;-0.38196799713899;29.3676767934214;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
24;6,502041501;4.9297288448;3,179008655;-0.36783815438742;29.3767080961024;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
24.25;6,524121779;4.93558537642598;3,192983034;-0.35387020698585;29.3858153240613;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
24.5;6,545476721;4.94131978694063;3,206796949;-0.34006318367491;29.3949965908586;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
24.75;6,566115684;4.94693452859785;3,220459022;-0.32641611319522;29.4042500053877;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
25;6,586047969;4.95243203125;3,233977797;-0.3129280242874;29.413573671875;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
25.25;6,605282819;4.95781470234785;3,247361737;-0.29959794569209;29.4229656898796;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
25.5;6,623829422;4.96308492694063;3,260619228;-0.2864249061499;29.4324241542936;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
25.75;6,641696911;4.96824506767598;3,273758577;-0.27340793440146;29.4419471553419;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
26;6,658894361;4.9732974648;3,286788012;-0.26054605918739;29.4515327785824;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
26.25;6,67543079;4.97824443615723;3,299715682;-0.24783830924832;29.4611791049058;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
26.5;6,691315161;4.98308827719063;3,312549658;-0.23528371332488;29.4708842105356;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
26.75;6,706556382;4.9878312609416;3,325297932;-0.22288130015769;29.4806461670283;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
