FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
3.5,1.21760515122187,-2.1154,0.506147519194188,-3.2370216632125,13.3326118577486,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
3.75,1.33636799694824,-2.1417499932791,0.570120465007324,-3.20655274472656,13.3296571670151,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
4,1.4534466848,-2.16770054810937,0.632958078592,-3.1763243936,13.3269157036544,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
4.25,1.56885518756074,-2.19325595367285,0.694675436800574,-3.14633563857344,13.3243859592635,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
4.5,1.68260742172188,-2.21842047675,0.755287537764188,-3.1165855083875,13.3220664207726,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
4.75,1.79471724748262,-2.24319836171972,0.814809300892762,-3.08707303178281,13.3199555704445,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
5,1.90519846875,-2.26759383055937,0.873255566875,-3.0577972375,13.318051885875,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
5.25,2.01406483313887,-2.29161108284472,0.930641097678387,-3.02875715427969,13.3163538399928,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
5.5,2.12133003197188,-2.31525429575,0.986980576549188,-2.9999518108625,13.3148599010596,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
5.75,2.22700770027949,-2.33852762404785,1.04228860801245,-2.97138023598906,13.3135685326697,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
6,2.3311114168,-2.36143520010937,1.096579717872,-2.9430414584,13.3124781937504,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
6.25,2.43365470397949,-2.3839811339041,1.14986835321045,-2.91493450683594,13.311587338562,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
6.5,2.53465102797188,-2.406169513,1.20216888238919,-2.8870584100375,13.3108944166976,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
6.75,2.63411379863887,-2.42800440256347,1.25349559504839,-2.85941219674531,13.3103978730831,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
7,2.73205636955,-2.44948984535937,1.303862702107,-2.8319948957,13.3100961479774,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
7.25,2.82849203798262,-2.47062986175097,1.35328433576276,-2.80480553564219,13.3099876769722,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
