FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
0,-0.664425,3.34156,-0.517314,-3.68939,29.0704,-1.22569171171875,-1.35,-17.5,68.4795,0.69452,-0.0300142
5,1.93973830903125,3.90706001875,0.873255566875,-3.0577972375,29.1204954377812,-1.21170523363526,-1.03988156250002,-17.429120859375,68.543204759625,0.69934781975,-0.03019114864225
10,3.828109589,4.3209754,1.83848407,-2.5204889,29.070219418,-1.04098529045332,-0.654862305254085,-17.97610930581,68.635959389,0.704126979,-0.030329667638
15,5.14847405709375,4.61502094375,2.489854666875,-2.0696949125,29.0739995300312,-0.666200902552965,-0.887782515849585,-20.4345826594027,68.756987740875,0.70885747775,-0.03042946684075
20,6.023661048,4.8173272,2.92625512,-1.6976452,29.181861552,-0.110223765154341,-0.97933882151614,-23.1348543715754,68.905522104,0.713539316,-0.030490256104
25,6.55444384765625,4.95244046875,3.233977796875,-1.3965696875,29.3806484570312,0.55738726484565,-0.70988452656018,-25.7430312356855,69.080803203125,0.71817249375,-0.03051174528125
30,6.822439527,5.0413228,3.48671967,-1.1586983,29.627036122,1.24162191297623,-0.176272881600166,-28.5750437558403,69.282080199,0.722757011,-0.030493644226
35,6.89300877571875,5.10135199375,3.745582316875,-0.9762609625,29.8723457387812,1.84097446223496,0.386991369771472,-32.0748684178641,69.508610688375,0.72729286775,-0.03043566279175
40,6.818155736,5.1463216,4.05907192,-0.8414876,30.079152928,2.26411995906951,0.74229216689788,-36.4569418624315,69.759660704,0.731780064,-0.030337510832
45,6.63942783628125,5.18644091875,4.463099266875,-0.746608137500001,30.2296935552812,2.44431065029863,0.739134030538965,-41.5127669603507,70.034504714625,0.73621859975,-0.03019889820025
50,6.390815625,5.228335,4.98097975000001,-0.6838525,30.32606625,2.35149265097284,0.360065683928193,-46.5817107900005,70.332425625,0.740608475,-0.03001953475
55,6.10165260434375,5.27504464375,5.623433366875,-0.6454506125,30.3822316265313,2.00214284317437,-0.277704603600483,-50.685994516933,70.652714775875,0.74494968975,-0.02979913033475
60,5.799515064,5.3260264,6.38858472,-0.6236324,30.407808208,1.46682600575662,-0.96500195041089,-52.829875175631,70.994671944,0.749242244,-0.029537394808
65,5.51312191490623,5.37715256875,7.26196301687501,-0.610627787500001,30.3836650525312,0.8754721750221,-1.48768607379966,-52.4630193534225,71.357605342125,0.75348613775,-0.02923403802325
70,5.275234523,5.4207112,8.21650207,-0.598666700000001,30.229311082,0.420374236342978,-1.75796077863914,-50.1080687765355,71.740831619,0.757681371,-0.028888769834
75,5.12555654296874,5.44540609375,9.21254029687501,-0.5799790625,29.7620811132812,0.356905746716192,-1.98999172346864,-48.1523977983484,72.143675859375,0.76182794375,-0.02850130009375
