FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
54.5,7.00799800675001,-6.455525363,21.864232861,0.46593579,14.7149471431376,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
54.75,6.99403031016699,-6.45796936781348,21.899025899,0.467439864,14.7177509315901,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
55,6.98006331752813,-6.46042508055937,21.934129281,0.468901508,14.720363595875,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
55.25,6.96609951801075,-6.46289222050098,21.969542025,0.470321692,14.7227826754972,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
55.5,6.95214134450001,-6.4653704845,22.00526307,0.471701388,14.7250057052946,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
55.75,6.93819117358887,-6.4678595470166,22.041291276,0.473041567,14.7270302154378,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
56,6.92425132557813,-6.47035906010937,22.077625424,0.474343202,14.7288537314304,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
56.25,6.91032406447637,-6.47286865343535,22.114264218,0.475607262,14.7304737741089,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
56.5,6.896411598,-6.47538793425,22.151206282,0.476834719,14.7318878596426,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
56.75,6.88251607757325,-6.47791648740723,22.188450161,0.478026544,14.7330934995337,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
57,6.86863959832813,-6.48045387535937,22.225994321,0.479183709,14.7340882006174,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
57.25,6.8547841991045,-6.48299963815723,22.263837151,0.480307185,14.7348694650616,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
57.5,6.84095186245001,-6.48555329345,22.30197696,0.481397943,14.7354347903672,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
57.75,6.82714451462013,-6.48811433648535,22.340411979,0.482456955,14.7357816693679,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
58,6.81336402557813,-6.49068224010937,22.379140358,0.483485191,14.7359075902304,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
58.25,6.79961220899512,-6.4932564547666,22.418160172,0.484483623,14.7358100364542,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
58.5,6.78589082225001,-6.4958364085,22.457469414,0.485453223,14.7354864868716,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
58.75,6.77220156642951,-6.49842150695098,22.497066001,0.48639496,14.7349344156479,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
59,6.75854608632813,-6.50101113335937,22.536947769,0.487309808,14.7341512922814,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
59.25,6.74492597044825,-6.50360464856348,22.577112476,0.488198736,14.733134581603,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
59.5,6.73134275100001,-6.506201391,22.617557802,0.489062717,14.7318817437766,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
59.75,6.71779790390137,-6.5088006767041,22.658281347,0.489902721,14.730390234299,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
60,6.70429284877813,-6.51140179930937,22.699280634,0.49071972,14.728657504,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
60.25,6.69082894896387,-6.51400403004785,22.740553106,0.491514685,14.726680999042,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
60.5,6.6774075115,-6.51660661775,22.782096127,0.492288587,14.7244581609206,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
60.75,6.66402978713575,-6.51920878884473,22.823906983,0.493042398,14.721986426464,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
61,6.65069697032813,-6.52180974735937,22.865982882,0.493777088,14.7192632278334,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
61.25,6.637410199242,-6.52440867491972,22.908320952,0.49449363,14.7162859925229,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
61.5,6.62417055575,-6.52700473075,22.950918242,0.495192993,14.7130521433596,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
61.75,6.61097906543263,-6.52959705167285,22.993771724,0.495876151,14.7095590985032,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
62,6.59783669757814,-6.53218475210937,23.036878289,0.496544073,14.7058042714464,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
62.25,6.58474436518262,-6.5347669240791,23.080234752,0.497197731,14.7017850710149,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
62.5,6.57170292495001,-6.5373426372,23.123837847,0.497838097,14.6974989013672,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
62.75,6.55871317729201,-6.53991093868847,23.16768423,0.498466141,14.6929431619946,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
63,6.54577586632813,-6.54247085335937,23.211770478,0.499082835,14.6881152477214,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
63.25,6.53289167988574,-6.54502138362598,23.256093091,0.49968915,14.6830125487047,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
63.5,6.5200612495,-6.5475615095,23.300648487,0.500286057,14.6776324504346,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
63.75,6.50728515041387,-6.5500901885916,23.345433009,0.500874528,14.6719723337339,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
64,6.49456390157813,-6.55260635610937,23.390442919,0.501455534,14.6660295747584,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
64.25,6.48189796565137,-6.55510892486035,23.435674401,0.502030047,14.6598015449968,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
64.5,6.469287749,-6.55759678525,23.481123559,0.502599036,14.6532856112706,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
64.75,6.45673360169825,-6.56006880528222,23.52678642,0.503163474,14.6464791357342,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
65,6.44423581752812,-6.56252383055937,23.572658931,0.503724333,14.639379475875,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
65.25,6.43179463397949,-6.56496068428222,23.618736962,0.504282582,14.6319839845131,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
65.5,6.41941023225001,-6.56737816725,23.665016302,0.504839194,14.6242900098016,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
65.75,6.40708273724511,-6.56977505786035,23.711492663,0.505395139,14.6162948952264,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
66,6.39481221757814,-6.57215011210937,23.758161678,0.50595139,14.6079959796064,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
66.25,6.38259868557012,-6.5745020635916,23.8050189,0.506508916,14.5993905970933,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
66.5,6.37044209725001,-6.5768296235,23.852059806,0.50706869,14.5904760771716,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
66.75,6.3583423523545,-6.57913148062598,23.899279791,0.507631683,14.5812497446588,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
67,6.34629929432814,-6.58140630135937,23.946674173,0.508198866,14.5717089197054,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
67.25,6.33431271032325,-6.58365272968847,23.994238192,0.50877121,14.5618509177945,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
67.5,6.32238233120001,-6.5858693872,24.041967007,0.509349687,14.5516730497422,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
67.75,6.31050783152637,-6.5880548730791,24.089855701,0.509935268,14.5411726216975,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
68,6.29868882957813,-6.59020776410937,24.137899276,0.510528923,14.5303469351424,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
68.25,6.28692488733887,-6.59232661467285,24.186092657,0.511131625,14.5191932868915,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
68.5,6.2752155105,-6.59440995675,24.234430689,0.511744344,14.5077089690926,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
68.75,6.26356014846075,-6.59645629991972,24.282908139,0.512368053,14.4958912692261,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
69,6.25195819432813,-6.59846413135937,24.331519695,0.513003721,14.4837374701054,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
69.25,6.240408984917,-6.60043191584472,24.380259966,0.513652321,14.4712448498768,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
69.5,6.22891180075001,-6.60235809575,24.429123483,0.514314823,14.4584106820196,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
69.75,6.21746586605762,-6.60424109104785,24.478104698,0.514992199,14.4452322353457,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
70,6.20607034877813,-6.60607929930937,24.527197984,0.51568542,14.431706774,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
70.25,6.19472436055762,-6.6078710957041,24.576397635,0.516395458,14.4178315574604,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
70.5,6.18342695675,-6.609614833,24.625697868,0.517123283,14.4036038405376,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
70.75,6.17217713641699,-6.61130884156347,24.675092818,0.517869867,14.3890208733751,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
71,6.16097384232813,-6.61295142935937,24.724576545,0.518636181,14.3740799014494,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
71.25,6.14981596096075,-6.61454088195098,24.774143028,0.519423197,14.3587781655698,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
71.5,6.1387023225,-6.6160754625,24.823786168,0.520231885,14.3431129018786,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
71.75,6.12763170083888,-6.6175534117666,24.873499787,0.521063217,14.3270813418508,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
72,6.11660281357813,-6.61897294810937,24.923277628,0.521918165,14.3106807122944,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
72.25,6.10561432202637,-6.62033226748535,24.973113356,0.522797699,14.2939082353503,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
72.5,6.0946648312,-6.62162954345,25.023000557,0.52370279,14.2767611284922,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
72.75,6.08375288982325,-6.62286292715723,25.072932739,0.524634411,14.2592366045267,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
73,6.07287699032814,-6.62403054735937,25.122903329,0.525593532,14.2413318715934,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
73.25,6.0620355688545,-6.62513051040723,25.172905678,0.526581124,14.2230441331646,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
73.5,6.05122700525001,-6.62616090025,25.222933056,0.527598159,14.2043705880456,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
73.75,6.04044962307012,-6.62711977843535,25.272978657,0.528645608,14.1853084303745,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
74,6.02970168957814,-6.62800518410937,25.323035593,0.529724442,14.1658548496224,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
74.25,6.01898141574512,-6.6288151340166,25.373096899,0.530835633,14.1460070305932,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
74.5,6.00828695625,-6.6295476225,25.423155533,0.531980152,14.1257621534236,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
74.75,5.99761640947949,-6.63020062150097,25.47320437,0.53315897,14.1051173935833,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
75,5.98696781752812,-6.63077208055937,25.523236211,0.534373058,14.084069921875,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
75,5.98696781752812,-6.63077208055937,25.523236211,0.534373058,14.084069921875,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
75,5.98696781752812,-6.63077208055937,25.523236211,0.534373058,14.084069921875,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524

