FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
29.25,6.82551445576387,-3.39070179921972,3.44976900202089,-1.19065520622951,15.5809649348513,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
29.5,6.83425274297188,-3.39447896675,3.46207950748919,-1.17986270026232,15.5912236387676,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
29.75,6.84245036615449,-3.39818080617285,3.47439407395995,-1.16921072193887,15.6015156881892,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30,6.8501155,-3.40180929930937,3.48671967,-1.1586982999998,15.611839094,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30.25,6.85725626290449,-3.4053664055791,3.49906318545495,-1.14832446318573,15.6221918624169,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30.5,6.86388071697188,-3.408854062,3.51143143144919,-1.13808824023729,15.6325719949896,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30.75,6.86999686801387,-3.41227418318847,3.52383114038589,-1.12798865989509,15.6429774886006,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31,6.87561266555,-3.41562866135937,3.536268965947,-1.11802475089977,15.6534063354654,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31.25,6.88073600280762,-3.41891936632597,3.54875148309326,-1.10819554199196,15.6638565231323,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31.5,6.88537471672188,-3.4221481455,3.56128518806419,-1.09850006191226,15.6743260344826,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31.75,6.88953658793574,-3.4253168238916,3.57387649837808,-1.08893733940132,15.6848128477303,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32,6.8932293408,-3.42842720410937,3.586531752832,-1.07950640319974,15.6953149364224,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32.25,6.89646064337324,-3.43148106636035,3.59925721150183,-1.07020628204817,15.7058302694388,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32.5,6.89923810742187,-3.43448016845,3.61205905574219,-1.06103600468723,15.7163568109922,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32.75,6.90156928842012,-3.43742624578222,3.62494338818651,-1.05199459985753,15.7268925206282,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33,6.90346168555,-3.44032101135937,3.637916232747,-1.04308109629971,15.7374353532254,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33.25,6.90492274170137,-3.44316615578222,3.65098353461464,-1.03429452275439,15.7479832589951,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33.5,6.90595984347188,-3.44596334725,3.66415116025919,-1.02563390796219,15.7585341834816,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33.75,6.906580321167,-3.44871423156035,3.6774248974292,-1.01709828066375,15.769086067562,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34,6.9067914488,-3.45142043210937,3.690810455152,-1.00868666959967,15.7796368474464,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34.25,6.90660044409199,-3.4540835498916,3.7043134637337,-1.0003981035106,15.7901844546777,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34.5,6.90601446847188,-3.4567051635,3.71793947475919,-0.992231611137155,15.8007268161316,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34.75,6.90504062707637,-3.45928682912597,3.73169396109214,-0.984186221219957,15.8112618540168,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35,6.90368596875,-3.46183008055937,3.745582316875,-0.976260962499634,15.821787485875,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35.25,6.90195748604511,-3.46433642918847,3.75960985752901,-0.968454863716811,15.8323016245805,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35.5,6.89986211522188,-3.466807364,3.77378181975419,-0.960766953612112,15.8428021783406,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35.75,6.89740673624824,-3.4692443515791,3.78810336152933,-0.953196260926164,15.8532870506955,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36,6.8945981728,-3.47164883610937,3.802579562112,-0.94574181439959,15.8637541405184,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36.25,6.89144319226074,-3.47402223937285,3.81721542203858,-0.938402642773017,15.8742013420151,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36.5,6.88794850572188,-3.47636596075,3.83201586312419,-0.931177774787067,15.8846265447246,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36.75,6.88412076798262,-3.47868137721972,3.84698572846276,-0.924066239182368,15.8950276335185,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37,6.87996657755,-3.48096984335937,3.862129782427,-0.917067064699543,15.9054024886014,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
