FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
26,0.825302345270838,0.208569574171875,0.474259121792813,0,0,-3.98323129425517,-6.0788907481024,95.443256664,0.881042804,0.018154419512,-0.32208519
26.5,0.857716377419345,0.2183612832,0.500020768140002,0,0,-3.98362728193424,-6.02413805565572,96.174818997125,0.88334027775,0.02036054674675,-0.3239805975
27,0.887727064015429,0.227749536721875,0.525439527547813,0,0,-3.98358525935798,-5.9655063273768,96.906257679,0.885589091,0.022620191246,-0.325876005
27.5,0.915401660487127,0.236752250175,0.550578390903,0,0,-3.98312541017407,-5.90306345335938,97.637235234375,0.88778924375,0.02493364315625,-0.3277714125
28,0.940805912617716,0.245386980571875,0.575499089552812,0,0,-3.98226641413427,-5.8368813480832,98.367422624,0.889940736,0.027301192624,-0.32966682
28.5,0.96400408554403,0.2536709265,0.600262095305001,0,0,-3.9810255591142,-5.76703580867302,99.096499244625,0.89204356775,0.02972312979575,-0.3315622275
29,0.985058992754805,0.261620928121875,0.624926620427813,0,0,-3.97941884969735,-5.6936063731576,99.824152929,0.894097739,0.032199744818,-0.333457635
29.5,1.00403202508901,0.269253467175,0.64955061765,0,0,-3.9774611123233,-5.61667617872867,100.550079945875,0.89610324975,0.03473132783725,-0.3353530425
30,1.02098317973419,0.276584666971875,0.674190780160813,0,0,-3.975166097,-5.53633182,101.273985,0.8980601,0.037318169,-0.33724845
30.5,1.03597108922482,0.2836302924,0.698902541610001,0,0,-3.97254657558035,-5.45266320726632,101.995581232125,0.89996828975,0.03996055845275,-0.3391438575
31,1.04905305044059,0.290405749921876,0.723740076107813,0,0,-3.96961443660283,-5.3657634247624,102.714590219,0.901827819,0.042658786342,-0.341039265
31.5,1.0602850536048,0.296926087575001,0.748756298225,0,0,-3.96638077669644,-5.27572858892197,103.430741973375,0.90363868775,0.04541314281425,-0.3429346725
32,1.06972181128268,0.303205994971876,0.774002862992814,0,0,-3.96285598854963,-5.1826577066368,104.143774944,0.905400896,0.048223918016,-0.34483008
