FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
0,-0.664425,3.34156,-0.517314,-3.68939,29.0704,-0.24513834234375,-0.27,-3.5,68.4795,0.69452,-0.0300142
5,1.93973830903125,3.90706001875,0.873255566875,-3.0577972375,29.1204954377812,-0.242341046727052,-0.207976312500003,-3.485824171875,68.543204759625,0.69934781975,-0.03019114864225
10,3.828109589,4.3209754,1.83848407,-2.5204889,29.070219418,-0.208197058090664,-0.130972461050817,-3.595221861162,68.635959389,0.704126979,-0.030329667638
15,5.14847405709375,4.61502094375,2.489854666875,-2.0696949125,29.0739995300312,-0.133240180510593,-0.177556503169917,-4.08691653188054,68.756987740875,0.70885747775,-0.03042946684075
20,6.023661048,4.8173272,2.92625512,-1.6976452,29.181861552,-0.0220447530308681,-0.195867764303228,-4.62697087431508,68.905522104,0.713539316,-0.030490256104
25,6.55444384765625,4.95244046875,3.233977796875,-1.3965696875,29.3806484570312,0.11147745296913,-0.141976905312036,-5.1486062471371,69.080803203125,0.71817249375,-0.03051174528125
30,6.822439527,5.0413228,3.48671967,-1.1586983,29.627036122,0.248324382595246,-0.0352545763200332,-5.71500875116805,69.282080199,0.722757011,-0.030493644226
35,6.89300877571875,5.10135199375,3.745582316875,-0.9762609625,29.8723457387812,0.368194892446991,0.0773982739542944,-6.41497368357282,69.508610688375,0.72729286775,-0.03043566279175
40,6.818155736,5.1463216,4.05907192,-0.8414876,30.079152928,0.452823991813903,0.148458433379576,-7.2913883724863,69.759660704,0.731780064,-0.030337510832
45,6.63942783628125,5.18644091875,4.463099266875,-0.746608137500001,30.2296935552812,0.488862130059726,0.147826806107793,-8.30255339207014,70.034504714625,0.73621859975,-0.03019889820025
50,6.390815625,5.228335,4.98097975000001,-0.6838525,30.32606625,0.470298530194568,0.0720131367856386,-9.31634215800009,70.332425625,0.740608475,-0.03001953475
55,6.10165260434375,5.27504464375,5.623433366875,-0.6454506125,30.3822316265313,0.400428568634874,-0.0555409207200967,-10.1371989033866,70.652714775875,0.74494968975,-0.02979913033475
60,5.799515064,5.3260264,6.38858472,-0.6236324,30.407808208,0.293365201151324,-0.193000390082178,-10.5659750351262,70.994671944,0.749242244,-0.029537394808
65,5.51312191490623,5.37715256875,7.26196301687501,-0.610627787500001,30.3836650525312,0.17509443500442,-0.297537214759932,-10.4926038706845,71.357605342125,0.75348613775,-0.02923403802325
70,5.275234523,5.4207112,8.21650207,-0.598666700000001,30.229311082,0.0840748472685956,-0.351592155727828,-10.0216137553071,71.740831619,0.757681371,-0.028888769834
75,5.12555654296874,5.44540609375,9.21254029687501,-0.5799790625,29.7620811132812,0.0713811493432383,-0.397998344693727,-9.63047955966967,72.143675859375,0.76182794375,-0.02850130009375
